AL,GN,GENE_ID,NCBI_SEQ_ID
 6240    , 59      ,169      ,218692054
 9992    , 59      ,169      ,308174527
 6035    , 59      ,169      ,218556337
 7631    , 59      ,169      ,254163719
 7530    , 59      ,169      ,238902857
 4991    , 59      ,169      ,170083263
  531    , 59      ,169      , 16131632
 7733    , 59      ,169      ,254795773
 8710    , 59      ,169      ,291285190
 6544    , 59      ,169      ,218707412
 3517    , 59      ,169      ,117626037
 2903    , 59      ,169      , 91213296
 8090    , 59      ,169      ,260846449
 6137    , 59      ,169      ,218560841
 6410    , 59      ,169      ,218701312
 2538    , 59      ,169      , 62182384
 8832    , 59      ,169      ,291619376
 5597    , 59      ,169      ,197119131
 9377    , 59      ,169      ,298736725
 3070    , 59      ,169      ,109947531
 3697    , 59      ,169      ,120436456
 4254    , 59      ,169      ,150024549
10918    , 59      ,169      ,352682944
 5850    , 59      ,169      ,215489104
 6341    , 59      ,169      ,218697492
 8190    , 59      ,169      ,260857819
 4508    , 59      ,169      ,154686965
 5300    , 59      ,169      ,189219755
 8299    , 59      ,169      ,260870500
 2080    , 59      ,169      , 52081312
 2344    , 59      ,169      , 52786691
 4614    , 59      ,169      ,157693231
 1935    , 59      ,169      , 49479981
 2204    , 59      ,169      , 52143945
 6732    , 59      ,169      ,222095513
 2196    , 59      ,169      , 52143567
 1871    , 59      ,169      , 49477403
 8447    , 59      ,169      ,281491730
  257    , 59      ,169      , 15673208
 6724    , 59      ,169      ,222095132
 7358    , 59      ,169      ,226311207
 5046    , 59      ,169      ,172037035
  650    , 59      ,169      , 16332126
10879    , 59      ,169      ,352681365
 1490    , 59      ,169      , 33240838
   78    , 59      ,169      , 15606473
 6850    , 59      ,169      ,224369205
10812    , 59      ,169      ,347536235
 3141    , 59      ,169      ,110637557
 1836    , 59      ,169      , 45659210
 4665    , 60      ,170      ,161511100
 3348    , 60      ,170      ,110678658
 7202    , 60      ,170      ,225874677
 7219    , 60      ,170      ,226226031
 8277    , 60      ,170      ,260870029
 2515    , 60      ,170      , 62181912
 8177    , 60      ,170      ,260857407
 6632    , 60      ,170      ,222086074
 8819    , 60      ,170      ,291619142
 3950    , 60      ,170      ,134102367
 3906    , 60      ,170      ,134098682
 5116    , 60      ,170      ,183980768
 5706    , 60      ,170      ,209965357
 4134    , 60      ,170      ,148660194
 3773    , 60      ,170      ,121636343
 6914    , 60      ,170      ,224988815
  126    , 60      ,170      , 15607570
10456    , 60      ,170      ,339630498
 1193    , 60      ,170      , 31791607
10545    , 60      ,170      ,340625454
 6423    , 60      ,170      ,218702049
 3876    , 60      ,170      ,134097125
 1178    , 60      ,170      , 29833891
  511    , 60      ,170      , 16131166
 6218    , 60      ,170      ,218691573
 7508    , 60      ,170      ,238902377
 4117    , 60      ,170      ,148258522
10106    , 60      ,170      ,320451483
 1663    , 60      ,170      , 39933698
 2729    , 60      ,170      , 86356069
 5350    , 60      ,170      ,190890084
 6574    , 60      ,170      ,222084707
 5717    , 60      ,170      ,209965583
 3556    , 60      ,170      ,119896391
 9533    , 60      ,170      ,300313962
 4750    , 60      ,170      ,162147911
 4972    , 60      ,170      ,170082807
 3500    , 60      ,170      ,117625569
 2877    , 60      ,170      , 91212713
 6115    , 60      ,170      ,218560348
 5828    , 60      ,170      ,215488586
 6521    , 60      ,170      ,218706894
 6013    , 60      ,170      ,218555844
 8077    , 60      ,170      ,260846084
 6319    , 60      ,170      ,218696979
 7710    , 60      ,170      ,254795223
 8688    , 60      ,170      ,291284645
 7609    , 60      ,170      ,254163214
  905    , 60      ,170      , 26249871
 1071    , 60      ,170      , 27383220
10663    , 60      ,170      ,340786487
  402    , 60      ,170      , 16078635
 3706    , 60      ,170      ,120436619
 9612    , 60      ,170      ,300871518
 7040    , 60      ,170      ,225619787
 3128    , 60      ,170      ,110637113
 1782    , 60      ,170      , 45657385
 2148    , 60      ,170      , 52141515
 9679    , 60      ,170      ,301055465
 1894    , 60      ,170      , 49478480
 8518    , 60      ,170      ,288553244
 8415    , 60      ,170      ,281491026
 4299    , 60      ,170      ,150025801
  226    , 60      ,170      , 15672542
  398    , 60      ,170      , 16078520
 2041    , 60      ,170      , 52080056
 2300    , 60      ,170      , 52785431
 4577    , 60      ,170      ,157692133
 7937    , 60      ,170      ,258539523
 7817    , 60      ,170      ,258508310
 5473    , 60      ,170      ,191638306
 5262    , 60      ,170      ,189218929
 9461    , 60      ,170      ,300311484
 4465    , 60      ,170      ,154685863
10817    , 60      ,170      ,347536484
 1425    , 60      ,170      , 33239533
 6778    , 60      ,170      ,222097423
 5098    , 60      ,170      ,172039521
  579    , 60      ,170      , 16330073
 2307    , 60      ,170      , 52785552
 4584    , 60      ,170      ,157692252
 6771    , 60      ,170      ,222097312
 1890    , 60      ,170      , 49478423
 2155    , 60      ,170      , 52141621
 9174    , 60      ,170      ,295706332
 8960    , 60      ,170      ,294500984
 7400    , 60      ,170      ,226313317
 7389    , 60      ,170      ,226312666
 7353    , 60      ,170      ,226310454
 2048    , 60      ,170      , 52080175
 3065    , 60      ,170      ,109947463
 9365    , 60      ,170      ,298736496
 9268    , 60      ,170      ,297621379
   49    , 60      ,170      , 15606030
 1413    , 60      ,170      , 32477751
 3349    , 60      ,170      ,110678659
 2603    , 60      ,170      , 73748571
  802    , 60      ,170      , 21674275
 1634    , 60      ,170      , 34558486
 6860    , 60      ,170      ,224369791
 4825    , 61      ,171      ,162450084
   75    , 61      ,171      , 15606423
 5311    , 61      ,171      ,189220038
  642    , 61      ,171      , 16332049
 7973    , 61      ,171      ,258539987
 7853    , 61      ,171      ,258508809
 5508    , 61      ,171      ,191638745
10930    , 61      ,171      ,352683138
 5930    , 61      ,171      ,217077541
 7180    , 61      ,171      ,225873940
10528    , 61      ,171      ,339633285
 4220    , 61      ,171      ,148663138
 3856    , 61      ,171      ,121639164
 6998    , 61      ,171      ,224991657
  201    , 61      ,171      , 15610411
10617    , 61      ,171      ,340628257
 5139    , 61      ,171      ,183981283
 3971    , 61      ,171      ,134102918
 1134    , 61      ,171      , 29831565
 5696    , 61      ,171      ,209965144
 5099    , 61      ,171      ,172039551
 1278    , 61      ,171      , 31794455
 3733    , 61      ,171      ,120437205
10843    , 61      ,171      ,347537185
 4728    , 61      ,171      ,162147509
 1427    , 61      ,171      , 33239643
 9133    , 61      ,171      ,295702458
 8920    , 61      ,171      ,294497093
 1913    , 61      ,171      , 49479103
 9650    , 61      ,171      ,301052000
 2226    , 61      ,171      , 52144958
 6701    , 61      ,171      ,222094047
 9844    , 61      ,171      ,305673344
  391    , 61      ,171      , 16077710
 4451    , 61      ,171      ,154685139
 9945    , 61      ,171      ,308172527
 4294    , 61      ,171      ,150025431
 2028    , 61      ,171      , 52079126
 4564    , 61      ,171      ,157691386
10180    , 61      ,171      ,328958673
 8578    , 61      ,171      ,288554941
 7345    , 61      ,171      ,226310124
 1805    , 61      ,171      , 45658140
 8457    , 61      ,171      ,281492078
  265    , 61      ,171      , 15673494
 3215    , 61      ,171      ,110640100
  358    , 61      ,171      , 15897932
 2286    , 61      ,171      , 52784494
 1054    , 61      ,171      , 27382225
 4113    , 61      ,171      ,148258056
 9428    , 61      ,171      ,300310009
 2799    , 61      ,171      , 86359122
 3449    , 61      ,171      ,117622779
 5775    , 61      ,171      ,215485600
 2827    , 61      ,171      , 91209597
 6061    , 61      ,171      ,218557433
  858    , 61      ,171      , 26246531
 6164    , 61      ,171      ,218688381
 2461    , 61      ,171      , 62179143
 8756    , 61      ,171      ,291616606
 5611    , 61      ,171      ,197119818
 1329    , 61      ,171      , 32474087
 8634    , 61      ,171      ,291281434
 9808    , 61      ,171      ,302039238
 8852    , 61      ,171      ,292655137
 2397    , 61      ,171      , 55378228
 3248    , 61      ,171      ,110667595
 9583    , 61      ,171      ,300870760
 7056    , 61      ,171      ,225620078
10225    , 61      ,171      ,337736610
 8361    , 61      ,171      ,270308145
 2609    , 61      ,171      , 73748643
 1629    , 61      ,171      , 34558404
 2680    , 61      ,171      , 76801788
 7657    , 61      ,171      ,254791711
  778    , 61      ,171      , 21673210
 6266    , 61      ,171      ,218693986
 6468    , 61      ,171      ,218703807
 5422    , 61      ,171      ,190893355
 6655    , 61      ,171      ,222087037
10041    , 61      ,171      ,320449705
 9088    , 61      ,171      ,294678341
 3408    , 61      ,171      ,110680671
10701    , 61      ,171      ,340788966
10377    , 61      ,171      ,339324749
 2922    , 61      ,171      , 94309450
 4396    , 61      ,171      ,152980585
 3594    , 61      ,171      ,119897669
 1729    , 61      ,171      , 39937234
 5960    , 61      ,171      ,218553087
 8224    , 61      ,171      ,260866679
 8024    , 61      ,171      ,260842718
 8124    , 61      ,171      ,260853739
 7556    , 61      ,171      ,254160591
 7455    , 61      ,171      ,238899804
 4918    , 61      ,171      ,170080106
  462    , 61      ,171      , 16128507
 6367    , 61      ,171      ,218698888
 7302    , 61      ,171      ,226227624
 3426    , 62      ,172      ,110681151
 7196    , 62      ,172      ,225874473
 5558    , 62      ,172      ,197117310
 4810    , 62      ,172      ,162448674
  765    , 62      ,172      , 21672990
 6037    , 62      ,172      ,218556535
 8301    , 62      ,172      ,260870692
 8101    , 62      ,172      ,260846781
 3001    , 62      ,172      , 94312271
 1761    , 62      ,172      , 45656641
10444    , 62      ,172      ,339327541
 1721    , 62      ,172      , 39936338
 4375    , 62      ,172      ,152980358
 9398    , 62      ,172      ,300309441
10629    , 62      ,172      ,340785583
 9021    , 62      ,172      ,294675842
 5647    , 62      ,172      ,209964024
 6604    , 62      ,172      ,222085662
 5379    , 62      ,172      ,190891341
 2759    , 62      ,172      , 86357291
 1036    , 62      ,172      , 27380528
 6343    , 62      ,172      ,218697688
 3644    , 62      ,172      ,119899719
 6546    , 62      ,172      ,218707599
 8201    , 62      ,172      ,260858090
 7633    , 62      ,172      ,254163922
 6444    , 62      ,172      ,218702611
 3219    , 62      ,172      ,110640210
 3711    , 62      ,172      ,120436721
10796    , 62      ,172      ,347535704
 4280    , 62      ,172      ,150025254
 5253    , 62      ,172      ,189218810
  116    , 62      ,172      , 15607136
 5891    , 62      ,172      ,217076741
 9746    , 62      ,172      ,302036652
10029    , 62      ,172      ,320449271
 8728    , 62      ,172      ,291615762
 2540    , 62      ,172      , 62182601
 5010    , 62      ,172      ,172035144
 6139    , 62      ,172      ,218561047
 2890    , 62      ,172      , 91212814
  928    , 62      ,172      , 26250750
 3518    , 62      ,172      ,117626245
 5852    , 62      ,172      ,215489313
 8712    , 62      ,172      ,291285395
 7735    , 62      ,172      ,254795979
  532    , 62      ,172      , 16131811
 4993    , 62      ,172      ,170083441
 7532    , 62      ,172      ,238903037
 6242    , 62      ,172      ,218692262
 7522    , 63      ,173      ,238902728
 7623    , 63      ,173      ,254163565
 6536    , 63      ,173      ,218707271
 6333    , 63      ,173      ,218697358
 8098    , 63      ,173      ,260846598
 8198    , 63      ,173      ,260857968
 6437    , 63      ,173      ,218702403
 7725    , 63      ,173      ,254795592
 8702    , 63      ,173      ,291285008
 6027    , 63      ,173      ,218556199
 4986    , 63      ,173      ,170083145
 5740    , 63      ,173      ,209966402
 2529    , 63      ,173      , 62182221
 8835    , 63      ,173      ,291619456
 4778    , 63      ,173      ,162148837
 4191    , 63      ,173      ,148661872
 1250    , 63      ,173      , 31793241
 3830    , 63      ,173      ,121637944
 6971    , 63      ,173      ,224990438
  176    , 63      ,173      , 15609195
 4127    , 63      ,173      ,148659868
 8291    , 63      ,173      ,260870367
  525    , 63      ,173      , 16131508
  919    , 63      ,173      , 26250283
 7157    , 63      ,173      ,225873415
 2895    , 63      ,173      , 91213154
 3362    , 63      ,173      ,110678983
 9098    , 63      ,173      ,294678645
 2803    , 63      ,173      , 86359399
 5426    , 63      ,173      ,190893654
 6659    , 63      ,173      ,222087370
 4120    , 63      ,173      ,148258718
  938    , 63      ,173      , 27375273
 1662    , 63      ,173      , 39933570
 3956    , 63      ,173      ,134102560
 1084    , 63      ,173      , 29829217
 6129    , 63      ,173      ,218560709
 4214    , 63      ,173      ,148662825
 1186    , 63      ,173      , 31791283
 7297    , 63      ,173      ,226227377
 1115    , 63      ,173      , 29831185
 4423    , 63      ,173      ,152983116
10659    , 63      ,173      ,340786423
